motif_id	cisbp_tf_id	tf_name	tf_external_id	tf_species	tf_status	motif_source_id	pmid	metadata_file	metadata_line	link_class	priority	n_hits_for_motif	url
M07827_2.00	T059755_2.00	FOS	ENSG00000170345	Homo_sapiens	D	HUVEC_CFOS_UCD	22955619	TF_Information.txt	801	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059755_2.00
M07828_2.00	T059755_2.00	FOS	ENSG00000170345	Homo_sapiens	D	K562_CFOS_UChicago	22955619	TF_Information.txt	802	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059755_2.00
M07829_2.00	T059756_2.00	JUNB	ENSG00000171223	Homo_sapiens	D	K562_JUNB_UChicago	22955619	TF_Information.txt	813	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059756_2.00
M07830_2.00	T059757_2.00	CEBPB	ENSG00000172216	Homo_sapiens	D	HeLa-S3_CEBPB_Stanford	22955619	TF_Information.txt	822	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059757_2.00
M07831_2.00	T059757_2.00	CEBPB	ENSG00000172216	Homo_sapiens	D	HepG2_CEBPB_Stanford	22955619	TF_Information.txt	823	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059757_2.00
M07832_2.00	T059757_2.00	CEBPB	ENSG00000172216	Homo_sapiens	D	K562_CEBPB_Stanford	22955619	TF_Information.txt	824	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059757_2.00
M07833_2.00	T059759_2.00	FOSL1	ENSG00000175592	Homo_sapiens	D	K562_FOSL1_HudsonAlpha	22955619	TF_Information.txt	841	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059759_2.00
M07834_2.00	T059760_2.00	JUN	ENSG00000177606	Homo_sapiens	D	H1-hESC_CJUN_Stanford	22955619	TF_Information.txt	857	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059760_2.00
M07835_2.00	T059760_2.00	JUN	ENSG00000177606	Homo_sapiens	D	HeLa-S3_CJUN_Stanford	22955619	TF_Information.txt	858	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059760_2.00
M07836_2.00	T059760_2.00	JUN	ENSG00000177606	Homo_sapiens	D	HepG2_CJUN_Stanford	22955619	TF_Information.txt	859	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059760_2.00
M07837_2.00	T059760_2.00	JUN	ENSG00000177606	Homo_sapiens	D	HUVEC_CJUN_Stanford	22955619	TF_Information.txt	860	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059760_2.00
M07838_2.00	T059760_2.00	JUN	ENSG00000177606	Homo_sapiens	D	K562_CJUN_Stanford	22955619	TF_Information.txt	861	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059760_2.00
M07839_2.00	T059764_2.00	MAFF	ENSG00000185022	Homo_sapiens	D	HepG2_MAFF_Stanford	22955619	TF_Information.txt	898	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059764_2.00
M07840_2.00	T059766_2.00	MAFK	ENSG00000198517	Homo_sapiens	D	HepG2_MAFK_Stanford	22955619	TF_Information.txt	921	direct_human	0	7	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00
M07841_2.00	T059766_2.00	MAFK	ENSG00000198517	Homo_sapiens	D	K562_MAFK_Stanford	22955619	TF_Information.txt	922	direct_human	0	7	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059766_2.00
M07842_2.00	T075853_2.00	ZEB1	ENSG00000148516	Homo_sapiens	D	GM12878_ZEB1_HudsonAlpha	22955619	TF_Information.txt	965	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T075853_2.00
M07843_2.00	T094776_2.00	ZNF263	ENSG00000006194	Homo_sapiens	D	K562b_ZNF263_UCD	22955619	TF_Information.txt	989	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094776_2.00
M07844_2.00	T094776_2.00	ZNF263	ENSG00000006194	Homo_sapiens	D	T-REx-HEK293_ZNF263_UCD	22955619	TF_Information.txt	990	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094776_2.00
M07845_2.00	T094789_2.00	PRDM1	ENSG00000057657	Homo_sapiens	D	HeLa-S3_PRDM1_Stanford	22955619	TF_Information.txt	1033	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094789_2.00
M07846_2.00	T094810_2.00	REST	ENSG00000084093	Homo_sapiens	D	GM12878_NRSF_HudsonAlpha	22955619	TF_Information.txt	1084	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094810_2.00
M07847_2.00	T094810_2.00	REST	ENSG00000084093	Homo_sapiens	D	H1-hESC_NRSF_HudsonAlpha	22955619	TF_Information.txt	1085	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094810_2.00
M07848_2.00	T094810_2.00	REST	ENSG00000084093	Homo_sapiens	D	HeLa-S3_NRSF_HudsonAlpha	22955619	TF_Information.txt	1086	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094810_2.00
M07849_2.00	T094810_2.00	REST	ENSG00000084093	Homo_sapiens	D	HepG2_NRSF_HudsonAlpha	22955619	TF_Information.txt	1087	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094810_2.00
M07850_2.00	T094810_2.00	REST	ENSG00000084093	Homo_sapiens	D	HTB-11_NRSF_HudsonAlpha	22955619	TF_Information.txt	1088	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094810_2.00
M07851_2.00	T094810_2.00	REST	ENSG00000084093	Homo_sapiens	D	K562_NRSF_HudsonAlpha	22955619	TF_Information.txt	1089	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094810_2.00
M07852_2.00	T094810_2.00	REST	ENSG00000084093	Homo_sapiens	D	PANC-1_NRSF_HudsonAlpha	22955619	TF_Information.txt	1090	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094810_2.00
M07853_2.00	T094810_2.00	REST	ENSG00000084093	Homo_sapiens	D	PFSK-1_NRSF_HudsonAlpha	22955619	TF_Information.txt	1091	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094810_2.00
M07854_2.00	T094810_2.00	REST	ENSG00000084093	Homo_sapiens	D	U87_NRSF_HudsonAlpha	22955619	TF_Information.txt	1092	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094810_2.00
M07855_2.00	T094823_2.00	YY1	ENSG00000100811	Homo_sapiens	D	GM12878_YY1_HudsonAlpha	22955619	TF_Information.txt	1144	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094823_2.00
M07856_2.00	T094823_2.00	YY1	ENSG00000100811	Homo_sapiens	D	GM12891_YY1_HudsonAlpha	22955619	TF_Information.txt	1145	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094823_2.00
M07857_2.00	T094823_2.00	YY1	ENSG00000100811	Homo_sapiens	D	GM12892_YY1_HudsonAlpha	22955619	TF_Information.txt	1146	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094823_2.00
M07858_2.00	T094823_2.00	YY1	ENSG00000100811	Homo_sapiens	D	H1-hESC_YY1_HudsonAlpha	22955619	TF_Information.txt	1147	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094823_2.00
M07859_2.00	T094823_2.00	YY1	ENSG00000100811	Homo_sapiens	D	K562b_YY1_UCD	22955619	TF_Information.txt	1148	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094823_2.00
M07860_2.00	T094823_2.00	YY1	ENSG00000100811	Homo_sapiens	D	K562_YY1_HudsonAlpha	22955619	TF_Information.txt	1149	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094823_2.00
M07861_2.00	T094823_2.00	YY1	ENSG00000100811	Homo_sapiens	D	NT2-D1_YY1_UCD	22955619	TF_Information.txt	1150	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094823_2.00
M07862_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	A549_CTCF_HudsonAlpha	22955619	TF_Information.txt	1184	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07863_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	AG04449_CTCF_UW	22955619	TF_Information.txt	1185	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07864_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	AG04450_CTCF_UW	22955619	TF_Information.txt	1186	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07865_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	AG09309_CTCF_UW	22955619	TF_Information.txt	1187	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07866_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	AG09319_CTCF_UW	22955619	TF_Information.txt	1188	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07867_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	AG10803_CTCF_UW	22955619	TF_Information.txt	1189	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07868_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	AoAF_CTCF_UW	22955619	TF_Information.txt	1190	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07869_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	BJ_CTCF_UW	22955619	TF_Information.txt	1191	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07870_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	Caco-2_CTCF_UW	22955619	TF_Information.txt	1192	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07871_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	Fibrobl_CTCF_UT-A	22955619	TF_Information.txt	1193	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07872_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	Gliobla_CTCF_UT-A	22955619	TF_Information.txt	1194	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07873_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	GM06990_CTCF_UW	22955619	TF_Information.txt	1195	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07874_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	GM12864_CTCF_UW	22955619	TF_Information.txt	1196	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07875_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	GM12865_CTCF_UW	22955619	TF_Information.txt	1197	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07876_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	GM12872_CTCF_UW	22955619	TF_Information.txt	1198	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07877_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	GM12873_CTCF_UW	22955619	TF_Information.txt	1199	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07878_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	GM12874_CTCF_UW	22955619	TF_Information.txt	1200	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07879_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	GM12875_CTCF_UW	22955619	TF_Information.txt	1201	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07880_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	GM12878_CTCF_Broad	22955619	TF_Information.txt	1202	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07881_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	GM12878_CTCF_Stanford	22955619	TF_Information.txt	1203	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07882_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	GM12878_CTCF_UT-A	22955619	TF_Information.txt	1204	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07883_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	GM12878_CTCF_UW	22955619	TF_Information.txt	1205	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07884_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	H1-hESC_CTCF_Broad	22955619	TF_Information.txt	1206	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07885_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	H1-hESC_CTCF_HudsonAlpha	22955619	TF_Information.txt	1207	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07886_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HA-sp_CTCF_UW	22955619	TF_Information.txt	1208	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07887_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HBMEC_CTCF_UW	22955619	TF_Information.txt	1209	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07888_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HCFaa_CTCF_UW	22955619	TF_Information.txt	1210	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07889_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HCPEpiC_CTCF_UW	22955619	TF_Information.txt	1211	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07890_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HEEpiC_CTCF_UW	22955619	TF_Information.txt	1212	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07891_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HEK293_CTCF_UW	22955619	TF_Information.txt	1213	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07892_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HeLa-S3_CTCF_Broad	22955619	TF_Information.txt	1214	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07893_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HeLa-S3_CTCF_UT-A	22955619	TF_Information.txt	1215	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07894_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HeLa-S3_CTCF_UW	22955619	TF_Information.txt	1216	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07895_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HepG2_CTCF_Broad	22955619	TF_Information.txt	1217	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07896_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HepG2_CTCF_HudsonAlpha	22955619	TF_Information.txt	1218	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07897_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HepG2_CTCF_UT-A	22955619	TF_Information.txt	1219	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07898_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HepG2_CTCF_UW	22955619	TF_Information.txt	1220	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07899_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HMEC_CTCF_Broad	22955619	TF_Information.txt	1221	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07900_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HMEC_CTCF_UW	22955619	TF_Information.txt	1222	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07901_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HMF_CTCF_UW	22955619	TF_Information.txt	1223	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07902_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HPAF_CTCF_UW	22955619	TF_Information.txt	1224	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07903_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HPF_CTCF_UW	22955619	TF_Information.txt	1225	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07904_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HRE_CTCF_UW	22955619	TF_Information.txt	1226	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07905_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HRPEpiC_CTCF_UW	22955619	TF_Information.txt	1227	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07906_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HSMM_CTCF_Broad	22955619	TF_Information.txt	1228	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07907_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HSMMtube_CTCF_Broad	22955619	TF_Information.txt	1229	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07908_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HUVEC_CTCF_Broad	22955619	TF_Information.txt	1230	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07909_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HUVEC_CTCF_UT-A	22955619	TF_Information.txt	1231	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07910_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	HUVEC_CTCF_UW	22955619	TF_Information.txt	1232	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07911_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	K562_CTCF_Broad	22955619	TF_Information.txt	1233	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07912_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	K562_CTCF_UT-A	22955619	TF_Information.txt	1234	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07913_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	K562_CTCF_UW	22955619	TF_Information.txt	1235	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07914_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	MCF-7_CTCF_UT-A	22955619	TF_Information.txt	1236	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07915_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	NH-A_CTCF_Broad	22955619	TF_Information.txt	1237	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07916_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	NHDF-Ad_CTCF_Broad	22955619	TF_Information.txt	1238	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07917_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	NHEK_CTCF_Broad	22955619	TF_Information.txt	1239	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07918_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	NHEK_CTCF_UW	22955619	TF_Information.txt	1240	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07919_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	NHLF_CTCF_Broad	22955619	TF_Information.txt	1241	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07920_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	Osteobl_CTCF_Broad	22955619	TF_Information.txt	1242	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07921_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	ProgFib_CTCF_UT-A	22955619	TF_Information.txt	1243	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07922_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	SAEC_CTCF_UW	22955619	TF_Information.txt	1244	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07923_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	SK-N-SH_RA_UW	22955619	TF_Information.txt	1245	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07924_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	T-47D_CTCF_HudsonAlpha	22955619	TF_Information.txt	1246	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07925_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	WERI-Rb-1_CTCF_UW	22955619	TF_Information.txt	1247	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M07926_2.00	T094871_2.00	BCL11A	ENSG00000119866	Homo_sapiens	D	GM12878_BCL11A_HudsonAlpha	22955619	TF_Information.txt	1372	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094871_2.00
M07927_2.00	T094872_2.00	EGR1	ENSG00000120738	Homo_sapiens	D	GM12878_EGR1_HudsonAlpha	22955619	TF_Information.txt	1379	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094872_2.00
M07928_2.00	T094872_2.00	EGR1	ENSG00000120738	Homo_sapiens	D	H1-hESC_EGR1_HudsonAlpha	22955619	TF_Information.txt	1380	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094872_2.00
M07929_2.00	T094872_2.00	EGR1	ENSG00000120738	Homo_sapiens	D	K562_EGR1_HudsonAlpha	22955619	TF_Information.txt	1381	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094872_2.00
M07930_2.00	T094884_2.00	CTCFL	ENSG00000124092	Homo_sapiens	D	K562_CTCFL_HudsonAlpha	22955619	TF_Information.txt	1419	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094884_2.00
M07931_2.00	T095041_2.00	ZNF143	ENSG00000166478	Homo_sapiens	D	GM12878_ZNF143_Stanford	22955619	TF_Information.txt	1739	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095041_2.00
M07932_2.00	T095047_2.00	SP2	ENSG00000167182	Homo_sapiens	D	K562_SP2_HudsonAlpha	22955619	TF_Information.txt	1752	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095047_2.00
M07933_2.00	T095107_2.00	ZNF274	ENSG00000171606	Homo_sapiens	D	HeLa-S3_ZNF274_UCD	22955619	TF_Information.txt	1860	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095107_2.00
M07934_2.00	T095107_2.00	ZNF274	ENSG00000171606	Homo_sapiens	D	HepG2b_ZNF274_UCD	22955619	TF_Information.txt	1861	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095107_2.00
M07935_2.00	T095107_2.00	ZNF274	ENSG00000171606	Homo_sapiens	D	K562b_ZNF274_UCD	22955619	TF_Information.txt	1862	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095107_2.00
M07936_2.00	T095107_2.00	ZNF274	ENSG00000171606	Homo_sapiens	D	NT2-D1_ZNF274_UCD	22955619	TF_Information.txt	1863	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095107_2.00
M07937_2.00	T095173_2.00	ZBTB7A	ENSG00000178951	Homo_sapiens	D	K562_ZBTB7A_HudsonAlpha	22955619	TF_Information.txt	1991	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095173_2.00
M07938_2.00	T172616_2.00	E2F1	ENSG00000101412	Homo_sapiens	D	HeLa-S3_E2F1_UCD	22955619	TF_Information.txt	2676	direct_human	0	8	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T172616_2.00
